"depthclass","hind","simulation","varname","year","month","date","unit","value_dc_610","value_dc_620","value_dc_630","value_610","value_620","value_630","value_dc_610_to_630"
"Bottom","yes","ssp126","temp",2070,3,2070-03-16,"Celsius",5.52201185796067,5.65989475642395,5.11620630813226,4.86361830427697,5.02656865905381,4.33960106623843,5.37836015109546
"Bottom","yes","ssp126","temp",2070,4,2070-04-15,"Celsius",5.32749347516042,5.33601429133572,5.3418129544078,5.0564085462507,5.06006308047303,4.69454798347476,5.3363990884657
"Bottom","yes","ssp126","temp",2070,5,2070-05-16,"Celsius",5.7367923980652,5.73979937543725,6.56860448464056,5.38890745831874,5.34760049079299,5.62640288535075,6.11311336096502
"Bottom","yes","ssp126","temp",2070,6,2070-06-15,"Celsius",6.39355629498884,6.34885024109768,7.8624718609294,5.74646587275001,5.68123585675605,6.61675913063996,7.04377472508467
"Bottom","yes","ssp126","temp",2070,7,2070-07-16,"Celsius",6.89295315397642,6.70477459740712,9.02443665562882,6.13930457084122,5.99342687302215,7.7542457218634,7.80111735555321
"Bottom","yes","ssp126","temp",2070,8,2070-08-16,"Celsius",7.26188733030682,7.16924855156051,9.74252580941172,6.34603037587538,6.30099885613068,8.51172281173828,8.35503408527715
"Bottom","yes","ssp126","temp",2070,9,2070-09-15,"Celsius",7.69233708593947,7.85785903163482,9.90272084962919,6.49868633800718,6.65081494152295,8.72149931128472,8.73748932580089
"Bottom","yes","ssp126","temp",2070,10,2070-10-16,"Celsius",8.20674539828606,8.45698381192143,9.51842061596629,6.57131954481263,6.93265569668852,8.13161947276274,8.87052378999295
"Bottom","yes","ssp126","temp",2070,11,2070-11-15,"Celsius",7.52431726397309,7.78591957685886,7.5720517159949,6.35281001380236,6.65899365813781,6.40682100289124,7.62084148701521
"Bottom","yes","ssp126","temp",2070,12,2070-12-16,"Celsius",6.67162324550953,6.38791760978196,4.9975785477525,5.66644983981261,5.59367798843164,4.33170005174538,5.83468827930803
"Bottom","yes","ssp126","temp",2071,1,2071-01-16,"Celsius",5.44369069056646,5.07367378021941,3.84558765676602,4.88923838737793,4.62236242941975,3.29978638351609,4.6162961318488
"Bottom","yes","ssp126","temp",2071,2,2071-02-14,"Celsius",4.87199375277312,4.45785607503156,3.54421439380247,4.30886418733584,4.07204140342837,2.90065207541885,4.15397103133153
"Bottom","yes","ssp126","temp",2071,3,2071-03-16,"Celsius",4.13164447488319,3.66719024027139,3.40048857777362,3.79611086938258,3.51966153876719,2.67181940137179,3.66850135623573
"Bottom","yes","ssp126","temp",2071,4,2071-04-15,"Celsius",4.01208862667816,3.79680415623412,4.09455081419186,3.79652446971678,3.64760929731744,3.27272951390734,3.98760710479482
"Bottom","yes","ssp126","temp",2071,5,2071-05-16,"Celsius",4.53428065167563,4.51415947639605,5.57631069784075,4.14477678419078,4.11268121309632,4.46624306138521,4.99885995154418
"Bottom","yes","ssp126","temp",2071,6,2071-06-15,"Celsius",5.3274925649161,5.30314959505032,7.19287024772116,4.59678464143988,4.56989505068893,5.88704606476794,6.16250034190229
"Bottom","yes","ssp126","temp",2071,7,2071-07-16,"Celsius",5.91202809802605,5.9103320750535,8.52812043228754,5.01571698794507,5.03368036137591,7.20855231334742,7.09238051838111
"Bottom","yes","ssp126","temp",2071,8,2071-08-16,"Celsius",6.42762083106719,6.55116104725464,9.20019249774744,5.31776486935762,5.52770099575201,7.93848713385164,7.71449817821653
"Bottom","yes","ssp126","temp",2071,9,2071-09-15,"Celsius",6.9415942100767,7.25805923778536,9.45620947946383,5.62877464057278,5.98140975279178,8.1156653507369,8.16733086768181
"Bottom","yes","ssp126","temp",2071,10,2071-10-16,"Celsius",7.4516656902017,7.95144000286526,9.24213516598954,5.94485464106665,6.47056130480604,7.84561075669524,8.4030795324955
"Bottom","yes","ssp126","temp",2071,11,2071-11-15,"Celsius",7.46921509019872,7.96891329731155,8.56666112415041,6.30268162961657,6.82830527563369,7.29070377516099,8.1077937056752
"Bottom","yes","ssp126","temp",2071,12,2071-12-16,"Celsius",7.08058596666589,7.4437824269253,7.16038543788708,6.00197637595829,6.41745822689652,5.61467661961144,7.22070153099188
"Bottom","yes","ssp126","temp",2072,1,2072-01-16,"Celsius",6.10357544124108,6.19321603695636,5.67632392816161,5.44075469657304,5.58172583216368,4.62549315866219,5.93641679174759
"Bottom","yes","ssp126","temp",2072,2,2072-02-15,"Celsius",6.00247692289905,6.27807471680276,5.55798477255957,5.16731508712456,5.24161987036184,4.48399937432898,5.88083365120107
"Bottom","yes","ssp126","temp",2072,3,2072-03-16,"Celsius",5.88368653227603,5.97874390432672,5.32218551202352,5.14130779019548,5.26768621932295,4.5398253417793,5.65748352702018
"Bottom","yes","ssp126","temp",2072,4,2072-04-15,"Celsius",5.6428176193581,5.73264645721711,5.6643094282285,5.35842344963176,5.42403196973933,5.06217835407933,5.67826441192199
"Bottom","yes","ssp126","temp",2072,5,2072-05-16,"Celsius",6.15083067393265,6.1340789639394,6.85825382726545,5.81727559760416,5.74486518903308,5.96505211889597,6.46534253344135
"Bottom","yes","ssp126","temp",2072,6,2072-06-15,"Celsius",6.79761869349267,6.72672506558884,8.17537709315049,6.18222120588222,6.08283043703084,6.95775448045319,7.39918541768334
"Bottom","yes","ssp126","temp",2072,7,2072-07-16,"Celsius",7.28005432095631,7.12038615171482,9.38454355338582,6.58270446352907,6.49551699058655,8.15017870012515,8.18420537511767
"Bottom","yes","ssp126","temp",2072,8,2072-08-16,"Celsius",7.61315824014199,7.58211378241287,9.94403168874874,6.77898526541706,6.81754028015028,8.72471057563837,8.65635842044707
"Bottom","yes","ssp126","temp",2072,9,2072-09-15,"Celsius",8.1454445392282,8.38056437760781,10.0990766638192,7.02371759235988,7.2341790479462,8.98791810492764,9.09465304172555
"Bottom","yes","ssp126","temp",2072,10,2072-10-16,"Celsius",8.9212030881559,9.17777033113131,10.0107013029031,7.1640816904812,7.59149357048863,8.64122490883428,9.4865102604
"Bottom","yes","ssp126","temp",2072,11,2072-11-15,"Celsius",8.42058835272228,8.89329026008394,9.10593329928295,7.16817932491899,7.68356827785999,7.76994053006766,8.86541742966653
"Bottom","yes","ssp126","temp",2072,12,2072-12-16,"Celsius",7.99804738893701,8.43993315989191,8.2196803318463,6.75469205672132,7.19464984747761,6.24305011592727,8.22473624612825
"Bottom","yes","ssp126","temp",2073,1,2073-01-16,"Celsius",6.9313351368203,7.02614235145904,6.19829026935512,6.13257697575073,6.29548095708882,5.00346912698174,6.62762984005299
"Bottom","yes","ssp126","temp",2073,2,2073-02-14,"Celsius",5.70035157859942,5.55949078359025,4.95253841000246,4.93789126152784,4.77989495683612,4.00796105690103,5.32243520846504
"Bottom","yes","ssp126","temp",2073,3,2073-03-16,"Celsius",4.64504961524791,4.26343496577186,4.3019316202636,4.19029719101452,3.97054897090126,3.54807669683736,4.38079981346342
"Bottom","yes","ssp126","temp",2073,4,2073-04-15,"Celsius",4.45697723317865,4.57850002600881,4.92107133839168,4.22263516241193,4.36493129472456,4.21492290605215,4.70128744504958
"Bottom","yes","ssp126","temp",2073,5,2073-05-16,"Celsius",5.10479690479527,5.1771076629723,6.34148621004823,4.73503860302606,4.78064861229531,5.36086308153905,5.68373252029798
"Bottom","yes","ssp126","temp",2073,6,2073-06-15,"Celsius",5.96926673027027,5.95046021704927,7.89521421080217,5.28889684058305,5.25783830782214,6.65244082560338,6.8332010051446
"Bottom","yes","ssp126","temp",2073,7,2073-07-16,"Celsius",6.48718770562929,6.50601703058747,9.03955887314713,5.6745259248422,5.75331273505617,7.770872408709,7.64466077768793
"Bottom","yes","ssp126","temp",2073,8,2073-08-16,"Celsius",6.97500990285095,7.15598414179838,9.77364571202646,5.99244292687644,6.28440356886669,8.54461593869076,8.29011317061838
"Bottom","yes","ssp126","temp",2073,9,2073-09-15,"Celsius",7.57614685525201,8.0604848151402,10.0385809762535,6.36405270503869,6.87695498398395,8.90583656245675,8.82644447088031
"Bottom","yes","ssp126","temp",2073,10,2073-10-16,"Celsius",8.70937975970728,8.95177668236659,9.76811679452048,6.98833881241555,7.38492314904444,8.39010316577392,9.25674073723957
"Bottom","yes","ssp126","temp",2073,11,2073-11-15,"Celsius",8.36761015392666,8.71240888667785,9.02394677183437,7.11998319542376,7.51621107111813,7.69708129650742,8.76268714778444
"Bottom","yes","ssp126","temp",2073,12,2073-12-16,"Celsius",7.98727579211242,8.18185653824577,8.58057555660583,6.7458546825932,6.99329980960339,6.45713308326626,8.31084541009005
"Bottom","yes","ssp126","temp",2074,1,2074-01-16,"Celsius",6.69528367403167,6.72423867725535,6.48650490926821,5.93529065961114,6.03677224427156,5.21217646883049,6.60934499272369
"Bottom","yes","ssp126","temp",2074,2,2074-02-14,"Celsius",6.32628378231309,6.96642037832875,6.33484655703674,5.41320312612188,5.68391523260716,5.09481479849745,6.51361896271299
"Bottom","yes","ssp126","temp",2074,3,2074-03-16,"Celsius",6.06536148154042,6.51288685282424,6.09541857960654,5.28079564170458,5.67161154082314,5.29145476774203,6.20719417456816
"Bottom","yes","ssp126","temp",2074,4,2074-04-15,"Celsius",5.64235073790634,6.28785083958365,6.3223670117565,5.35797627437056,5.93351440648694,5.81233214784159,6.13430044031138
"Bottom","yes","ssp126","temp",2074,5,2074-05-16,"Celsius",6.21196037272297,6.67046816744165,7.43692827934648,5.88052099507622,6.28531542100699,6.64162075148293,6.8962935424986
"Bottom","yes","ssp126","temp",2074,6,2074-06-15,"Celsius",7.05880478865214,7.24307656272971,8.85234131445946,6.46389362659532,6.63159407336937,7.69549111022353,7.9211765378738
"Bottom","yes","ssp126","temp",2074,7,2074-07-16,"Celsius",7.60830899136009,7.52206569270785,9.9209738364403,6.95869941794077,6.98077618482706,8.73997700980061,8.6274696720655
"Bottom","yes","ssp126","temp",2074,8,2074-08-16,"Celsius",7.92850073461221,7.94566868780724,10.4739008189245,7.16765700292363,7.27238887118815,9.28477185805418,9.08235106706987
"Bottom","yes","ssp126","temp",2074,9,2074-09-15,"Celsius",8.43838909900005,8.64975852040867,10.2333619199275,7.36316257071207,7.53461255561786,9.1701185459179,9.30917563831282
"Bottom","yes","ssp126","temp",2074,10,2074-10-16,"Celsius",9.48786565682184,9.49170767765794,10.1670682484545,7.63422306461027,7.87844928952564,8.80309484927567,9.79554185077555
"Bottom","yes","ssp126","temp",2074,11,2074-11-15,"Celsius",8.8961196323388,9.19791079126273,9.21698777784532,7.60078684371828,7.96541289377767,7.86863167412864,9.12744812313161
"Bottom","yes","ssp126","temp",2074,12,2074-12-16,"Celsius",8.39597797560592,8.74861216955335,8.88336695647982,7.08116746502727,7.43547960528313,6.63674887456121,8.71704196900239
"Bottom","yes","ssp126","temp",2075,1,2075-01-16,"Celsius",7.01939869645985,6.97703693505741,6.43362526763521,6.20617844833717,6.25340131329803,5.17388427990329,6.74285390574508
"Bottom","yes","ssp126","temp",2075,2,2075-02-14,"Celsius",6.18129265045391,6.72961123375145,5.64667854981462,5.30310173682651,5.53175390983275,4.55373575248228,6.09713535366431
"Bottom","yes","ssp126","temp",2075,3,2075-03-16,"Celsius",5.45624267854277,6.10795448331396,5.35374812168358,4.81312151553606,5.36539681309837,4.57050611213853,5.59676694420614
"Bottom","yes","ssp126","temp",2075,4,2075-04-15,"Celsius",5.43061168273623,5.92901419473806,5.76276847611697,5.15517432765662,5.6042285182326,5.17441690303394,5.72338655313977
"Bottom","yes","ssp126","temp",2075,5,2075-05-16,"Celsius",5.99444123190327,6.33678065332104,6.91705698196224,5.65547351748088,5.94910154265937,6.03380298533207,6.509005087367
"Bottom","yes","ssp126","temp",2075,6,2075-06-15,"Celsius",6.9160918842788,6.95954787739622,8.42751769214092,6.309986929467,6.33026787749036,7.23253023650097,7.61076658037487
"Bottom","yes","ssp126","temp",2075,7,2075-07-16,"Celsius",7.43494227021519,7.21646374157236,9.6252388931816,6.76011880876559,6.61158596866689,8.41482018112054,8.36096893705946
"Bottom","yes","ssp126","temp",2075,8,2075-08-16,"Celsius",7.80373103315649,7.63727868612154,10.1112298147609,7.01387355317182,6.88655785728739,8.90143571688378,8.79757109064691
"Bottom","yes","ssp126","temp",2075,9,2075-09-15,"Celsius",8.29677384545074,8.2540107650772,9.86144354122686,7.19906808569134,7.09293917799398,8.66549358130549,8.99077016759569
"Bottom","yes","ssp126","temp",2075,10,2075-10-16,"Celsius",9.11331240793665,8.89459822853401,9.5923352033757,7.32346850122,7.33265894883225,8.20813532347223,9.26684541431909
"Bottom","yes","ssp126","temp",2075,11,2075-11-15,"Celsius",8.24192340334682,8.40355154519396,8.11254362957029,7.00564154084714,7.23044642338731,6.88714170672044,8.22984901120926
"Bottom","yes","ssp126","temp",2075,12,2075-12-16,"Celsius",7.2082345558922,7.21929585014976,6.51489727809708,6.10670349843508,6.24231496731842,5.23177318628919,6.89844977213727
"Bottom","yes","ssp126","temp",2076,1,2076-01-16,"Celsius",6.64095084970459,6.47058781912352,6.11689005263039,5.88988055017857,5.8194125609707,4.94452408913198,6.35557502893964
"Bottom","yes","ssp126","temp",2076,2,2076-02-15,"Celsius",6.13127564624312,6.17978878967779,5.17422046212584,5.2651205059651,5.17846641103011,4.1822608093202,5.71318931858099
"Bottom","yes","ssp126","temp",2076,3,2076-03-16,"Celsius",4.2114946777962,3.67263149248526,3.46414939959137,3.85741889942194,3.52377627913029,2.7337015801937,3.71971765812242
"Bottom","yes","ssp126","temp",2076,4,2076-04-15,"Celsius",3.88663948576723,3.52876989411064,3.75289179664153,3.67637030179586,3.4016480741433,2.88325477096099,3.72369978672376
"Bottom","yes","ssp126","temp",2076,5,2076-05-16,"Celsius",4.17344629468984,4.1966594336595,5.25931085746163,3.77145395125121,3.79277736225758,4.09561645472527,4.67023148585257
"Bottom","yes","ssp126","temp",2076,6,2076-06-15,"Celsius",5.03001519783398,5.03191804538466,6.86117921881762,4.27597441591,4.28163789968148,5.52557848038778,5.8571021239717
"Bottom","yes","ssp126","temp",2076,7,2076-07-16,"Celsius",5.78857763895731,5.67848273219811,8.29840020918507,4.87431229849294,4.75358886101953,6.95597783430678,6.88989424384423
"Bottom","yes","ssp126","temp",2076,8,2076-08-16,"Celsius",6.42591764701361,6.31000285738664,9.10639912411148,5.31566562958814,5.22598463530375,7.83934937675445,7.60259736350196
"Bottom","yes","ssp126","temp",2076,9,2076-09-15,"Celsius",6.82977057841855,6.97143156035363,9.38382365243295,5.4992007367016,5.66151958864992,8.01745107175581,8.02320771892462
"Bottom","yes","ssp126","temp",2076,10,2076-10-16,"Celsius",7.10403539524424,7.60092168608888,8.9622007377591,5.65643717078101,6.15016859989518,7.55582464451301,8.08517771660688
"Bottom","yes","ssp126","temp",2076,11,2076-11-15,"Celsius",6.64833257316504,7.20862686556967,7.18269093938079,5.55589595190881,6.12486405808835,6.06080649727239,7.05011502830732
"Bottom","yes","ssp126","temp",2076,12,2076-12-16,"Celsius",6.11636375565942,6.48105136885173,5.87099150705385,5.21089659827354,5.66634046284119,4.8498084256208,6.11013233538047
"Bottom","yes","ssp126","temp",2077,1,2077-01-16,"Celsius",5.4811037470987,5.68633042155312,4.95213169558276,4.92050734886443,5.14736303266333,4.1010776192759,5.30115923165812
"Bottom","yes","ssp126","temp",2077,2,2077-02-14,"Celsius",4.25180844637056,4.87758717711451,4.34855871922585,3.83791632328431,4.34173892637033,3.53307592497355,4.47483413198643
"Bottom","yes","ssp126","temp",2077,3,2077-03-16,"Celsius",3.9989625645925,4.36042410894984,3.7708440321263,3.6942392867813,4.04389332740806,3.0318273591631,3.99959441273578
"Bottom","yes","ssp126","temp",2077,4,2077-04-15,"Celsius",4.05074117204836,4.20114647114377,4.13187371016117,3.83354556362989,4.01865339283096,3.31527580880067,4.13047017232187
"Bottom","yes","ssp126","temp",2077,5,2077-05-16,"Celsius",4.71500904170573,4.80630016563023,5.624243880029,4.33176018322808,4.40703371354699,4.52228508537991,5.15157989768294
"Bottom","yes","ssp126","temp",2077,6,2077-06-15,"Celsius",5.84043704149311,5.56474624775355,7.19489941433193,5.14996229938773,4.84791250815018,5.88925739365291,6.37279141255001
"Bottom","yes","ssp126","temp",2077,7,2077-07-16,"Celsius",6.50071338801793,6.1593805371217,8.45152873870665,5.6900187381717,5.33454969550053,7.12434071524008,7.28343281595498
"Bottom","yes","ssp126","temp",2077,8,2077-08-16,"Celsius",6.96240486143471,6.84665336898548,9.06076745178306,5.97690672914063,5.89739554314365,7.79111759372048,7.87637750339224
"Bottom","yes","ssp126","temp",2077,9,2077-09-15,"Celsius",7.39878859978197,7.60334137795775,9.35170264517741,6.15854156929513,6.36676109598616,7.97386876155573,8.33891212513526
"Bottom","yes","ssp126","temp",2077,10,2077-10-16,"Celsius",7.81831469655198,8.19283671092785,9.13194497854217,6.24905131330211,6.69121095576878,7.73154266502515,8.51859659628051
"Bottom","yes","ssp126","temp",2077,11,2077-11-15,"Celsius",7.55454993023796,8.17559300366517,8.76214722763693,6.38031373290593,7.01953192155214,7.46442704549513,8.2776268331079
"Bottom","yes","ssp126","temp",2077,12,2077-12-16,"Celsius",7.04406487261512,7.8188561120675,8.03526087024762,5.97201326306512,6.71008876517346,6.13365253218143,7.71352955995507
"Bottom","yes","ssp126","temp",2078,1,2078-01-16,"Celsius",5.07540973505956,5.36864003227477,5.18784778001536,4.58143774018861,4.87512629390418,4.27176873138513,5.21020446511097
"Bottom","yes","ssp126","temp",2078,2,2078-02-14,"Celsius",3.918221564441,5.08531590865572,5.11914013977924,3.58460166410345,4.47521467801827,4.13895334957674,4.79478813349437
"Bottom","yes","ssp126","temp",2078,3,2078-03-16,"Celsius",3.71477654395166,4.73876565792973,4.81923830092251,3.47604466166311,4.32999975685443,4.05093015685005,4.50678939633578
"Bottom","yes","ssp126","temp",2078,4,2078-04-15,"Celsius",3.93813261747103,4.74733119233774,5.30218726579628,3.72569000497267,4.51985895155169,4.64937661642964,4.785757874831
"Bottom","yes","ssp126","temp",2078,5,2078-05-16,"Celsius",4.64260457489936,5.39083856264033,6.75499187329495,4.2568497980546,4.99599767888981,5.84432137167732,5.81053531862695
"Bottom","yes","ssp126","temp",2078,6,2078-06-15,"Celsius",5.83641009778335,6.21161549177474,8.39667407251077,5.14561949935425,5.53538668136397,7.19891772452528,7.09958706923516
"Bottom","yes","ssp126","temp",2078,7,2078-07-16,"Celsius",6.6971695173433,6.83464380242435,9.64929341958212,5.91504680341974,6.15031867196097,8.44126782857677,8.06908590069076
